Date,Invoice No,Product Name,Category,Batch No,Expiry Date,Quantity,Unit Price,Total Sales,Distributor,City,Branch,Sales Rep,Payment Status
2025-10-29 00:00:00,INV-2103,Cough Syrup,Syrup,B-20,2025-04-27,92,16.54,1521.6799999999998,ABC Pharma,Vadodara,Branch B,Priya,Paid
2025-03-16 00:00:00,INV-7340,Paracetamol 500mg,Syrup,B-44,2025-10-10,8,83.31,666.48,Medico Supplies,Vadodara,Branch B,Raj,Paid
2025-09-27 00:00:00,INV-2368,Cough Syrup,Capsule,B-30,2025-02-17,495,74.64,36946.8,HealthPlus,Vadodara,Branch A,Amit,Partial
2025-04-02 00:00:00,INV-9219,Paracetamol 500mg,Tablet,B-37,2025-04-19,683,61.94,,Medico Supplies,Ahmedabad,Branch A,Priya,Paid
2025-02-22 00:00:00,INV-7282,Paracetamol 500mg,Capsule,B-32,2025-10-27,572,22.38,12801.359999999999,HealthPlus,Ahmedabad,Branch A,Amit,Pending
2025-09-29 00:00:00,INV-4494,Ibuprofen 400mg,Syrup,B-37,2025-08-26,174,39.13,6808.620000000001,ABC Pharma,Ahmedabad,Branch B,Amit,Pending
2025-04-20 00:00:00,INV-1051,Azithromycin 250mg,Syrup,B-4,2025-04-10,286,39.51,11299.859999999999,Medico Supplies,Vadodara,Branch A,Neha,Pending
2025-06-16 00:00:00,INV-5050,Ibuprofen 400mg,Capsule,B-5,2025-01-29,7,71.82,502.73999999999995,HealthPlus,Ahmedabad,Branch B,Amit,
2025-04-15 00:00:00,INV-1009,Ibuprofen 400mg,Tablet,B-10,2025-01-04,744,70.19,52221.36,ABC Pharma,Ahmedabad,Branch B,Raj,Partial
2025-08-26 00:00:00,INV-5264,Azithromycin 250mg,Tablet,B-17,2025-04-18,987,49.09,48451.83,HealthPlus,Vadodara,Branch B,Raj,Paid
2025-01-23 00:00:00,INV-7836,Ibuprofen 400mg,Syrup,B-5,2025-07-11,703,41.0,28823.0,ABC Pharma,Vadodara,Branch A,Amit,Pending
2025-01-22 00:00:00,INV-2865,Cough Syrup,Tablet,B-37,2025-12-12,843,53.68,45252.24,Medico Supplies,Ahmedabad,Branch B,Priya,
2025-01-03 00:00:00,INV-8509,Vitamin D Capsules,Syrup,B-45,2025-09-13,363,30.01,10893.630000000001,Care Distributors,Vadodara,Branch A,Raj,Pending
2025-03-21 00:00:00,INV-7238,Vitamin D Capsules,Capsule,B-50,2025-10-31,827,29.84,24677.68,ABC Pharma,Ahmedabad,Branch B,Neha,
2025-12-31 00:00:00,INV-5504,Vitamin D Capsules,Capsule,B-29,2025-12-16,511,70.14,35841.54,ABC Pharma,Ahmedabad,Branch A,Raj,Pending
2025-09-15 00:00:00,INV-5678,Ibuprofen 400mg,Capsule,B-33,2025-10-07,916,16.29,14921.64,HealthPlus,Ahmedabad,Branch B,Raj,Pending
2025-12-02 00:00:00,INV-2730,Cough Syrup,Tablet,B-26,2025-04-06,779,97.2,75718.8,Medico Supplies,Vadodara,Branch A,Neha,Paid
2025-01-16 00:00:00,INV-9808,Ibuprofen 400mg,Capsule,B-40,2025-06-14,440,57.35,25234.0,Care Distributors,Vadodara,Branch A,Priya,
2025-10-30 00:00:00,INV-4500,Paracetamol 500mg,Tablet,B-32,2025-09-04,861,15.89,13681.29,ABC Pharma,Vadodara,Branch A,Neha,Paid
2025-08-06 00:00:00,INV-8735,Cough Syrup,Capsule,B-19,2025-03-08,572,38.96,22285.12,HealthPlus,Ahmedabad,Branch A,Priya,Paid
2026-01-01 00:00:00,INV-8916,Paracetamol 500mg,Tablet,B-23,2025-02-03,263,76.84,20208.920000000002,Medico Supplies,Ahmedabad,Branch A,Amit,Partial
2025-01-21 00:00:00,INV-2307,Cough Syrup,Syrup,B-46,2025-03-11,855,12.43,10627.65,ABC Pharma,Ahmedabad,Branch B,Neha,Pending
2025-08-24 00:00:00,INV-3552,Vitamin D Capsules,Tablet,B-15,2025-01-27,432,51.09,22070.88,Medico Supplies,Vadodara,Branch B,Neha,
2025-06-18 00:00:00,INV-8533,Cough Syrup,Syrup,B-42,2025-12-30,412,17.38,7160.5599999999995,Medico Supplies,Ahmedabad,Branch B,Neha,Pending
2025-07-17 00:00:00,INV-2416,Paracetamol 500mg,Tablet,B-35,2025-07-29,133,7.97,1060.01,Care Distributors,Vadodara,Branch B,Amit,Partial
2025-06-02 00:00:00,INV-8060,Paracetamol 500mg,Syrup,B-5,2025-08-09,627,12.79,8019.329999999999,Care Distributors,Ahmedabad,Branch B,Raj,Partial
2025-11-10 00:00:00,INV-3721,Ibuprofen 400mg,Syrup,B-10,2025-10-23,710,88.36,62735.6,Care Distributors,Ahmedabad,Branch A,Priya,Pending
2025-08-26 00:00:00,INV-1465,Cough Syrup,Syrup,B-11,2025-06-26,851,19.88,16917.879999999997,ABC Pharma,Vadodara,Branch B,Neha,Partial
2025-04-21 00:00:00,INV-7817,Ibuprofen 400mg,Capsule,B-23,2025-04-18,608,54.99,33433.92,ABC Pharma,Vadodara,Branch B,Neha,
2025-08-06 00:00:00,INV-3600,Paracetamol 500mg,Syrup,B-25,2025-05-13,766,54.09,41432.94,ABC Pharma,Ahmedabad,Branch B,Raj,Pending
2025-01-13 00:00:00,INV-3292,Paracetamol 500mg,Tablet,B-31,2025-04-13,732,98.66,,Medico Supplies,Vadodara,Branch A,Priya,Pending
2025-12-18 00:00:00,INV-9934,Azithromycin 250mg,Capsule,B-27,2025-04-09,249,58.63,14598.87,HealthPlus,Ahmedabad,Branch A,Priya,
2025-07-03 00:00:00,INV-9356,ibuprofen 400mg,Tablet,B-9,2025-01-26,704,53.77,37854.08,HealthPlus,Vadodara,Branch A,Amit,Pending
2025-03-08 00:00:00,INV-3469,Azithromycin 250mg,Capsule,B-29,2025-11-20,61,90.0,5490.0,Care Distributors,Vadodara,Branch A,Amit,
2025-06-16 00:00:00,INV-9198,Vitamin D Capsules,Capsule,B-44,2025-11-21,617,59.75,36865.75,HealthPlus,Ahmedabad,Branch B,Neha,Partial
2025-02-14 00:00:00,INV-3092,Azithromycin 250mg,Syrup,B-43,2025-05-19,953,72.12,,Care Distributors,Vadodara,Branch A,Raj,Partial
2025-09-14 00:00:00,INV-2336,Ibuprofen 400mg,Tablet,B-23,2025-09-14,875,35.14,30747.5,HealthPlus,Ahmedabad,Branch A,Amit,Pending
2025-02-26 00:00:00,INV-4923,Vitamin D Capsules,Capsule,B-47,2025-03-28,192,33.62,6455.039999999999,Medico Supplies,Vadodara,Branch A,Priya,Pending
2025-10-11 00:00:00,INV-7784,Ibuprofen 400mg,Capsule,B-21,2025-10-15,983,42.53,41806.99,Care Distributors,Vadodara,Branch A,Amit,Partial
2025-10-17 00:00:00,INV-1113,Vitamin D Capsules,Tablet,B-3,2025-05-31,912,40.05,36525.6,Care Distributors,Vadodara,Branch A,Raj,Paid
2025-03-07 00:00:00,INV-5604,Paracetamol 500mg,Syrup,B-20,2025-08-29,363,62.74,22774.62,HealthPlus,Vadodara,Branch A,Priya,Pending
2025-07-22 00:00:00,INV-4566,Ibuprofen 400mg,Tablet,B-42,2025-01-11,514,23.44,12048.16,Care Distributors,Vadodara,Branch B,Neha,
2025-06-20 00:00:00,INV-1867,Azithromycin 250mg,Tablet,B-22,2025-12-13,186,19.66,3656.76,Care Distributors,Ahmedabad,Branch B,Raj,Paid
2025-08-24 00:00:00,INV-1419,Azithromycin 250mg,Tablet,B-17,2025-08-15,876,10.75,9417.0,Care Distributors,Vadodara,Branch B,Raj,
2025-07-24 00:00:00,INV-4217,Cough Syrup,Tablet,B-47,2025-11-01,-673,71.74,48281.02,HealthPlus,Vadodara,Branch A,Priya,
2025-04-14 00:00:00,INV-6298,Vitamin D Capsules,Capsule,B-41,2025-07-17,787,76.35,60087.45,ABC Pharma,Vadodara,Branch A,Priya,
2025-07-07 00:00:00,INV-2340,Cough Syrup,Syrup,B-21,2025-05-22,900,78.42,70578.0,ABC Pharma,Ahmedabad,Branch B,Neha,Partial
2025-04-26 00:00:00,INV-3070,Paracetamol 500mg,Capsule,B-47,2025-06-24,681,73.59,50114.79,Care Distributors,Vadodara,Branch A,Raj,Partial
2025-11-13 00:00:00,INV-4915,Vitamin D Capsules,Tablet,B-5,2025-02-09,638,94.25,60131.5,Care Distributors,Ahmedabad,Branch A,Raj,Pending
2025-01-26 00:00:00,INV-1517,Vitamin D Capsules,Syrup,B-12,2025-07-21,659,43.73,28818.07,Medico Supplies,Vadodara,Branch B,Neha,Partial
2025-01-09 00:00:00,INV-3411,Cough Syrup,Syrup,B-33,2025-07-03,989,31.38,31034.82,Medico Supplies,Ahmedabad,Branch A,Amit,Paid
2025-11-22 00:00:00,INV-2116,Ibuprofen 400mg,Tablet,B-10,2025-03-10,294,18.95,5571.3,ABC Pharma,Ahmedabad,Branch A,Raj,
2025-06-20 00:00:00,INV-9377,Ibuprofen 400mg,Syrup,B-21,2025-10-04,853,13.09,11165.77,ABC Pharma,Vadodara,Branch B,Amit,
2025-03-10 00:00:00,INV-5562,Paracetamol 500mg,Capsule,B-40,2025-06-09,954,36.95,35250.3,Care Distributors,Ahmedabad,Branch B,Amit,Pending
2025-12-26 00:00:00,INV-7619,Cough Syrup,Capsule,B-27,2025-09-02,26,19.71,512.46,Medico Supplies,Ahmedabad,Branch A,Amit,
2025-07-28 00:00:00,INV-9023,Azithromycin 250mg,Syrup,B-8,2025-11-13,189,77.42,14632.380000000001,Care Distributors,Ahmedabad,Branch B,Raj,
2025-03-10 00:00:00,INV-3893,Vitamin D Capsules,Capsule,B-30,2025-02-03,18,36.41,655.3799999999999,HealthPlus,Vadodara,Branch A,Amit,Partial
2025-08-04 00:00:00,INV-5219,Ibuprofen 400mg,Tablet,B-10,2025-04-06,801,75.02,60091.02,Medico Supplies,Vadodara,Branch A,Neha,
2025-04-25 00:00:00,INV-5711,Vitamin D Capsules,Capsule,B-35,2025-05-18,937,14.71,13783.27,Care Distributors,Vadodara,Branch A,Priya,Pending
2025-09-20 00:00:00,INV-1089,Ibuprofen 400mg,Capsule,B-26,2025-10-07,379,43.63,16535.77,Care Distributors,Vadodara,Branch A,Amit,Paid
2025-08-01 00:00:00,INV-5368,Paracetamol 500mg,Capsule,B-41,2025-03-12,324,70.42,22816.08,Care Distributors,Ahmedabad,Branch A,Priya,
2025-08-19 00:00:00,INV-6891,Azithromycin 250mg,Syrup,B-3,2025-03-10,147,83.5,12274.5,Medico Supplies,Vadodara,Branch A,Neha,
2025-07-25 00:00:00,INV-2195,Vitamin D Capsules,Syrup,B-45,2025-10-11,615,98.43,60534.450000000004,ABC Pharma,Vadodara,Branch B,Amit,
2025-02-02 00:00:00,INV-1632,Cough Syrup,Syrup,B-3,2025-10-06,895,37.42,33490.9,Care Distributors,Ahmedabad,Branch B,Amit,Paid
2025-03-30 00:00:00,INV-3287,Cough Syrup,Tablet,B-26,2025-01-05,836,99.17,82906.12,HealthPlus,Vadodara,Branch A,Neha,Paid
2025-12-16 00:00:00,INV-4638,Vitamin D Capsules,Tablet,B-30,2025-05-20,264,22.03,5815.92,Medico Supplies,Vadodara,Branch B,Priya,Paid
,INV-2029,Paracetamol 500mg,Tablet,B-17,2025-10-25,19,21.68,411.92,Medico Supplies,Ahmedabad,Branch A,Priya,Partial
2025-03-10 00:00:00,INV-1574,Azithromycin 250mg,Syrup,B-19,2025-10-19,31,47.03,,Care Distributors,Ahmedabad,Branch A,Priya,Pending
2025-07-14 00:00:00,INV-2596,Vitamin D Capsules,Capsule,B-49,2025-10-25,715,39.76,28428.399999999998,Care Distributors,Vadodara,Branch B,Amit,Partial
2025-10-02 00:00:00,INV-6169,Vitamin D Capsules,Capsule,B-40,2025-04-27,893,2.74,2446.82,HealthPlus,Vadodara,Branch A,Priya,
2025-03-13 00:00:00,INV-1810,Ibuprofen 400mg,Syrup,B-11,2025-07-19,326,13.89,4528.14,HealthPlus,Ahmedabad,Branch A,Amit,Pending
2025-08-14 00:00:00,INV-9565,Ibuprofen 400mg,Capsule,B-49,2025-03-19,959,71.5,68568.5,Care Distributors,Ahmedabad,Branch A,Priya,Partial
2025-08-23 00:00:00,INV-4069,Azithromycin 250mg,Syrup,B-11,2025-02-21,113,66.8,7548.4,Care Distributors,Vadodara,Branch A,Neha,Partial
2025-01-05 00:00:00,INV-3567,cough syrup,Syrup,B-7,2025-03-03,430,22.21,9550.300000000001,HealthPlus,Ahmedabad,Branch A,Neha,Pending
2025-06-15 00:00:00,INV-2590,Paracetamol 500mg,Tablet,B-9,2025-09-25,618,48.67,30078.06,HealthPlus,Ahmedabad,Branch B,Priya,Paid
2025-04-14 00:00:00,INV-9423,Azithromycin 250mg,Tablet,B-40,2025-09-07,234,14.61,3418.74,ABC Pharma,Vadodara,Branch A,Priya,Partial
2025-11-17 00:00:00,INV-4425,Ibuprofen 400mg,Tablet,B-14,2025-12-06,943,72.88,68725.84,Medico Supplies,Vadodara,Branch A,Priya,Pending
2025-02-04 00:00:00,INV-9553,Vitamin D Capsules,Tablet,B-6,2025-05-08,775,93.14,72183.5,ABC Pharma,Vadodara,Branch B,Neha,Paid
2025-02-25 00:00:00,INV-8562,Ibuprofen 400mg,Tablet,B-36,2025-08-04,116,72.34,8391.44,Medico Supplies,Vadodara,Branch A,Priya,Pending
2025-12-30 00:00:00,INV-6926,Ibuprofen 400mg,Syrup,B-9,2025-08-25,442,18.36,8115.12,Medico Supplies,Vadodara,Branch A,Priya,Partial
2025-11-25 00:00:00,INV-2139,Paracetamol 500mg,Syrup,B-20,2025-06-29,336,37.17,12489.12,HealthPlus,Vadodara,Branch A,Priya,Pending
2025-11-28 00:00:00,INV-9140,Cough Syrup,Capsule,B-5,2025-11-01,11,90.85,999.3499999999999,Medico Supplies,Ahmedabad,Branch A,Amit,Pending
2025-03-23 00:00:00,INV-9351,Vitamin D Capsules,Syrup,B-7,2025-10-21,325,35.03,11384.75,ABC Pharma,Ahmedabad,Branch A,Neha,
2025-08-25 00:00:00,INV-8045,Azithromycin 250mg,Tablet,B-24,2025-01-25,73,56.89,4152.97,Care Distributors,Ahmedabad,Branch B,Neha,Partial
2025-06-27 00:00:00,INV-3055,Paracetamol 500mg,Tablet,B-48,2025-12-17,902,80.99,73052.98,ABC Pharma,Vadodara,Branch A,Neha,Paid
2025-01-03 00:00:00,INV-5265,Paracetamol 500mg,Syrup,B-28,2025-06-24,448,43.99,19707.52,Care Distributors,Vadodara,Branch B,Priya,Partial
2025-08-24 00:00:00,INV-7837,Vitamin D Capsules,Tablet,B-18,2025-04-04,985,88.44,87113.4,ABC Pharma,Ahmedabad,Branch A,Neha,Partial
2025-04-12 00:00:00,INV-6062,Vitamin D Capsules,Capsule,B-47,2025-08-27,65,90.92,5909.8,HealthPlus,Ahmedabad,Branch B,Neha,Paid
2025-09-15 00:00:00,INV-1285,Cough Syrup,Tablet,B-27,2025-10-16,79,1.12,88.48,Care Distributors,Vadodara,Branch A,Amit,Paid
2025-07-17 00:00:00,INV-2965,Azithromycin 250mg,Capsule,B-27,2025-06-06,972,78.26,76068.72,Care Distributors,Vadodara,Branch B,Neha,Partial
2025-01-09 00:00:00,INV-6242,Azithromycin 250mg,Capsule,B-48,2025-07-07,776,9.98,7744.4800000000005,Care Distributors,Ahmedabad,Branch B,Neha,Pending
2025-03-11 00:00:00,INV-2503,Ibuprofen 400mg,Capsule,B-27,2025-01-27,304,22.48,6833.92,Care Distributors,Ahmedabad,Branch B,Amit,Paid
2025-12-28 00:00:00,INV-9473,Cough Syrup,Capsule,B-47,2025-01-03,699,80.77,56458.229999999996,HealthPlus,Ahmedabad,Branch B,Priya,Partial
2025-04-29 00:00:00,INV-2626,Vitamin D Capsules,Syrup,B-5,2025-09-22,302,65.47,19771.94,Medico Supplies,Ahmedabad,Branch B,Neha,Paid
2025-05-03 00:00:00,INV-5631,Paracetamol 500mg,Capsule,B-8,2025-11-04,241,74.09,17855.690000000002,HealthPlus,Vadodara,Branch A,Priya,
2025-11-05 00:00:00,INV-8897,Cough Syrup,Syrup,B-14,2025-07-14,750,54.7,41025.0,ABC Pharma,Vadodara,Branch A,Priya,
2025-02-01 00:00:00,INV-8845,Paracetamol 500mg,Syrup,B-26,2025-10-30,871,46.93,40876.03,ABC Pharma,Vadodara,Branch A,Neha,
2025-06-18 00:00:00,INV-1982,Paracetamol 500mg,Capsule,B-13,2025-06-19,39,10.5,409.5,Care Distributors,Ahmedabad,Branch A,Neha,Pending
2025-11-13 00:00:00,INV-3061,Ibuprofen 400mg,Syrup,B-14,2025-01-26,950,63.6,60420.0,Care Distributors,Ahmedabad,Branch B,Priya,Partial
2025-09-14 00:00:00,INV-8849,Paracetamol 500mg,Capsule,B-47,2025-09-14,76,7.23,549.48,HealthPlus,Ahmedabad,Branch B,Neha,Paid
2025-05-16 00:00:00,INV-1717,Azithromycin 250mg,Syrup,B-42,2025-01-18,870,29.36,25543.2,HealthPlus,Vadodara,Branch A,Priya,
2025-03-15 00:00:00,INV-4610,Azithromycin 250mg,Tablet,B-26,2025-08-17,971,40.29,39121.59,HealthPlus,Ahmedabad,Branch A,Raj,Pending
2025-12-16 00:00:00,INV-2838,Ibuprofen 400mg,Tablet,B-33,2025-07-06,519,46.0,23874.0,ABC Pharma,Ahmedabad,Branch A,Amit,
2025-03-17 00:00:00,INV-1079,Azithromycin 250mg,Tablet,B-31,2025-02-25,737,75.37,55547.69,ABC Pharma,Vadodara,Branch B,Raj,Partial
2025-12-01 00:00:00,INV-2392,Paracetamol 500mg,Capsule,B-37,2025-03-01,674,57.04,38444.96,Medico Supplies,Vadodara,Branch B,Raj,Partial
2025-09-18 00:00:00,INV-8643,Paracetamol 500mg,Capsule,B-7,2025-09-30,427,8.97,3830.19,Care Distributors,Vadodara,Branch A,Raj,Partial
2025-03-24 00:00:00,INV-4617,Paracetamol 500mg,Syrup,B-32,2025-08-27,702,84.61,59396.22,HealthPlus,Ahmedabad,Branch B,Amit,Partial
2025-05-26 00:00:00,INV-8236,Azithromycin 250mg,Tablet,B-14,2025-05-27,540,37.69,20352.6,Care Distributors,Ahmedabad,Branch A,Priya,Pending
2025-02-14 00:00:00,INV-9931,Azithromycin 250mg,Tablet,B-2,2025-07-12,120,30.13,3615.6,Medico Supplies,Vadodara,Branch B,Amit,Partial
2025-01-09 00:00:00,INV-2860,Vitamin D Capsules,Syrup,B-29,2025-04-18,9,14.01,,HealthPlus,Ahmedabad,Branch A,Priya,Partial
2025-11-02 00:00:00,INV-8352,Ibuprofen 400mg,Tablet,B-14,2025-05-09,243,67.66,16441.379999999997,Medico Supplies,Vadodara,Branch A,Priya,Paid
2025-11-04 00:00:00,INV-5895,Cough Syrup,Syrup,B-19,2025-06-13,371,2.13,790.2299999999999,Medico Supplies,Ahmedabad,Branch B,Raj,Pending
2025-09-15 00:00:00,INV-7833,Vitamin D Capsules,Capsule,B-26,2025-05-26,628,58.42,36687.76,ABC Pharma,Vadodara,Branch A,Amit,Paid
2025-04-04 00:00:00,INV-1092,Vitamin D Capsules,Syrup,B-41,2025-07-03,945,26.42,24966.9,Medico Supplies,Ahmedabad,Branch B,Amit,Paid
2025-06-13 00:00:00,INV-6676,Vitamin D Capsules,Syrup,B-6,2025-08-21,772,21.95,16945.399999999998,HealthPlus,Ahmedabad,Branch A,Amit,Paid
2025-08-12 00:00:00,INV-9743,Cough Syrup,Tablet,B-5,2025-06-27,149,7.18,1069.82,HealthPlus,Vadodara,Branch B,Priya,Paid
2025-10-02 00:00:00,INV-4587,Azithromycin 250mg,Capsule,B-9,2025-04-03,67,13.1,877.6999999999999,HealthPlus,Vadodara,Branch A,Amit,
2025-06-11 00:00:00,INV-3894,Azithromycin 250mg,Syrup,B-32,2025-04-12,924,17.55,16216.2,HealthPlus,Ahmedabad,Branch B,Priya,Pending
2025-07-21 00:00:00,INV-6613,Azithromycin 250mg,Syrup,B-10,2025-06-29,639,54.51,34831.89,ABC Pharma,Ahmedabad,Branch B,Raj,Pending
2025-02-23 00:00:00,INV-1822,Cough Syrup,Tablet,B-7,2025-06-03,91,98.16,8932.56,ABC Pharma,Vadodara,Branch B,Amit,Pending
2025-11-08 00:00:00,INV-7015,Ibuprofen 400mg,Tablet,B-27,2025-01-05,732,95.11,69620.52,HealthPlus,Vadodara,Branch A,Priya,
2025-12-29 00:00:00,INV-8475,Vitamin D Capsules,Capsule,B-16,2025-10-11,535,72.51,38792.850000000006,Medico Supplies,Ahmedabad,Branch A,Priya,Pending
2025-02-03 00:00:00,INV-6828,Ibuprofen 400mg,Tablet,B-19,2025-12-25,637,69.36,44182.32,Medico Supplies,Vadodara,Branch B,Neha,Pending
2025-08-27 00:00:00,INV-4931,Azithromycin 250mg,Tablet,B-18,2025-07-25,717,41.55,29791.35,ABC Pharma,Ahmedabad,Branch A,Amit,
2025-12-22 00:00:00,INV-3869,Cough Syrup,Capsule,B-22,2025-08-17,283,81.35,23022.05,Medico Supplies,Vadodara,Branch B,Priya,Pending
2025-03-10 00:00:00,INV-3204,Azithromycin 250mg,Tablet,B-20,2025-04-22,520,19.12,9942.4,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-08-31 00:00:00,INV-1869,Ibuprofen 400mg,Capsule,B-2,2025-05-08,718,41.44,29753.92,ABC Pharma,Ahmedabad,Branch A,Raj,Paid
2025-06-29 00:00:00,INV-8887,Cough Syrup,Capsule,B-4,2025-07-24,386,16.71,6450.06,HealthPlus,Vadodara,Branch A,Raj,
2025-01-01 00:00:00,INV-2766,Azithromycin 250mg,Capsule,B-22,2025-12-21,822,92.7,76199.40000000001,ABC Pharma,Ahmedabad,Branch B,Priya,Pending
2025-09-07 00:00:00,INV-8124,Vitamin D Capsules,Tablet,B-32,2025-06-25,11,69.32,762.52,Medico Supplies,Ahmedabad,Branch A,Neha,Paid
2025-08-21 00:00:00,INV-1249,Azithromycin 250mg,Tablet,B-23,2025-01-13,512,39.12,20029.44,HealthPlus,Ahmedabad,Branch B,Priya,Paid
2025-01-25 00:00:00,INV-9599,Ibuprofen 400mg,Capsule,B-7,2025-07-19,585,52.51,30718.35,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-10-16 00:00:00,INV-9508,Azithromycin 250mg,Capsule,B-5,2025-10-20,623,95.62,,Care Distributors,Vadodara,Branch B,Raj,
2025-10-05 00:00:00,INV-1591,Paracetamol 500mg,Capsule,B-41,2025-02-07,251,59.77,15002.27,Care Distributors,Vadodara,Branch A,Neha,Pending
2025-04-05 00:00:00,INV-7718,Azithromycin 250mg,Capsule,B-49,2025-12-14,711,65.93,46876.23,ABC Pharma,Ahmedabad,Branch A,Neha,
2025-09-16 00:00:00,INV-8094,Cough Syrup,Tablet,B-21,2025-03-01,866,77.4,67028.40000000001,HealthPlus,Ahmedabad,Branch B,Raj,
2025-10-27 00:00:00,INV-4312,Cough Syrup,Tablet,B-45,2025-02-16,690,17.78,12268.2,HealthPlus,Vadodara,Branch A,Raj,Pending
2025-09-08 00:00:00,INV-5335,Paracetamol 500mg,Tablet,B-4,2025-08-28,36,54.1,1947.6000000000001,ABC Pharma,Vadodara,Branch B,Neha,Pending
2025-02-10 00:00:00,INV-7014,Ibuprofen 400mg,Capsule,B-11,2025-12-11,315,51.5,,Medico Supplies,Ahmedabad,Branch B,Raj,Pending
2025-06-01 00:00:00,INV-1932,Ibuprofen 400mg,Capsule,B-44,2025-10-22,500,80.79,40395.0,HealthPlus,Ahmedabad,Branch B,Raj,Pending
2025-02-24 00:00:00,INV-4974,Vitamin D Capsules,Syrup,B-31,2025-01-31,563,81.93,46126.590000000004,Medico Supplies,Vadodara,Branch B,Neha,Paid
2025-06-23 00:00:00,INV-2991,Vitamin D Capsules,Syrup,B-21,2025-04-13,16,40.71,651.36,Care Distributors,Vadodara,Branch A,Priya,Paid
2025-12-19 00:00:00,INV-8252,Paracetamol 500mg,Capsule,B-21,2025-03-23,780,15.32,11949.6,ABC Pharma,Vadodara,Branch A,Amit,Pending
2025-02-26 00:00:00,INV-5572,Azithromycin 250mg,Capsule,B-37,2025-09-01,979,11.0,10769.0,ABC Pharma,Ahmedabad,Branch A,Raj,Paid
2025-12-08 00:00:00,INV-4524,Vitamin D Capsules,Tablet,B-8,2025-06-13,891,62.77,55928.07,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-03-19 00:00:00,INV-5970,Ibuprofen 400mg,Syrup,B-18,2025-02-18,214,74.28,15895.92,Medico Supplies,Ahmedabad,Branch A,Priya,Partial
2025-03-11 00:00:00,INV-6132,Vitamin D Capsules,Syrup,B-48,2025-05-30,356,94.45,33624.200000000004,ABC Pharma,Vadodara,Branch A,Raj,Partial
2025-06-01 00:00:00,INV-8181,Cough Syrup,Capsule,B-39,2025-01-27,649,97.81,63478.69,ABC Pharma,Ahmedabad,Branch A,Amit,
2025-01-03 00:00:00,INV-7257,Vitamin D Capsules,Tablet,B-1,2025-12-21,56,86.31,4833.360000000001,Medico Supplies,Vadodara,Branch B,Raj,
2025-12-14 00:00:00,INV-8961,Cough Syrup,Syrup,B-26,2025-08-19,880,58.96,51884.8,Medico Supplies,Ahmedabad,Branch A,Neha,Pending
2025-06-04 00:00:00,INV-3616,Ibuprofen 400mg,Capsule,B-7,2025-08-10,899,18.83,16928.17,Care Distributors,Ahmedabad,Branch B,Neha,Partial
2025-01-31 00:00:00,INV-1098,Vitamin D Capsules,Capsule,B-24,2025-04-20,780,14.72,11481.6,Medico Supplies,Ahmedabad,Branch A,Neha,
2025-03-05 00:00:00,INV-2506,Paracetamol 500mg,Syrup,B-47,2025-05-26,913,10.59,9668.67,ABC Pharma,Ahmedabad,Branch A,Neha,
2025-11-06 00:00:00,INV-3593,Ibuprofen 400mg,Tablet,B-20,2025-02-20,221,73.01,16135.210000000001,ABC Pharma,Vadodara,Branch B,Neha,Paid
2025-02-19 00:00:00,INV-3353,Paracetamol 500mg,Syrup,B-44,2025-07-14,41,67.45,2765.4500000000003,Medico Supplies,Vadodara,Branch B,Priya,Pending
2025-10-19 00:00:00,INV-9062,Ibuprofen 400mg,Tablet,B-46,2025-06-20,996,46.2,46015.200000000004,Medico Supplies,Vadodara,Branch A,Neha,Pending
2025-10-25 00:00:00,INV-7243,Vitamin D Capsules,Syrup,B-29,2025-10-20,455,85.3,38811.5,Medico Supplies,Ahmedabad,Branch A,Neha,Paid
2025-07-13 00:00:00,INV-8670,Ibuprofen 400mg,Syrup,B-9,2025-12-16,293,42.31,12396.83,HealthPlus,Vadodara,Branch B,Raj,
2025-04-05 00:00:00,INV-3444,Ibuprofen 400mg,Syrup,B-47,2025-01-19,215,81.26,17470.9,Medico Supplies,Ahmedabad,Branch B,Neha,Pending
2025-07-09 00:00:00,INV-4142,Vitamin D Capsules,Syrup,B-9,2025-02-07,55,12.47,685.85,Care Distributors,Ahmedabad,Branch B,Amit,Pending
2025-08-28 00:00:00,INV-5060,Ibuprofen 400mg,Tablet,B-6,2025-11-28,983,7.23,7107.09,Medico Supplies,Ahmedabad,Branch B,Amit,
2025-07-31 00:00:00,INV-8560,Cough Syrup,Tablet,B-42,2025-12-17,8,36.01,288.08,ABC Pharma,Ahmedabad,Branch A,Neha,
2025-09-14 00:00:00,INV-6748,Azithromycin 250mg,Syrup,B-41,2025-04-15,880,53.13,46754.4,ABC Pharma,Ahmedabad,Branch A,Amit,Paid
2025-01-16 00:00:00,INV-7550,Cough Syrup,Capsule,B-37,2025-09-12,200,4.39,877.9999999999999,Medico Supplies,Vadodara,Branch B,Neha,Pending
2025-01-01 00:00:00,INV-2916,Cough Syrup,Capsule,B-49,2025-02-08,217,83.78,18180.260000000002,Medico Supplies,Ahmedabad,Branch B,Neha,
2025-07-29 00:00:00,INV-8874,Azithromycin 250mg,Capsule,B-21,2025-03-16,966,94.95,91721.7,Care Distributors,Ahmedabad,Branch A,Priya,
